date,year,month,quarter,day_of_week,region,category,product,channel,unit_price,units_sold,discount_pct,revenue,profit_margin,profit,returns_pct,net_revenue
2022-07-27,2022,7,3,2,North,Clothing,T-Shirt,Retail Store,1205.41,5,0.073,5587.08,0.232,1296.2,0.037,5380.36
2022-07-27,2022,7,3,2,South,Home & Kitchen,Curtains,Wholesale,4781.32,6,0.171,23782.29,0.123,2925.22,0.026,23163.95
2022-07-27,2022,7,3,2,South,Groceries,Rice,Wholesale,402.31,8,0.154,2722.83,0.248,675.26,0.048,2592.13
2022-07-28,2022,7,3,3,West,Clothing,Shoes,Online,1586.52,14,0.1,19990.15,0.258,5157.46,0.007,19850.22
2022-07-28,2022,7,3,3,North,Electronics,Smartphone,Wholesale,33809.02,9,0.153,257726.16,0.163,42009.36,0.006,256179.8
2022-07-28,2022,7,3,3,North,Home & Kitchen,Bedsheet,Online,3616.58,6,0.113,19247.44,0.134,2579.16,0.038,18516.04
2022-07-29,2022,7,3,4,North,Groceries,Sugar,Wholesale,381.1,8,0.174,2518.31,0.229,576.69,0.066,2352.1
2022-07-29,2022,7,3,4,East,Home & Kitchen,Cookware Set,Retail Store,2591.35,8,0.071,19258.91,0.247,4756.95,0.062,18064.86
2022-07-30,2022,7,3,5,West,Electronics,Camera,Wholesale,28861.34,10,0.174,238394.67,0.327,77955.06,0.044,227905.3
2022-08-01,2022,8,3,0,East,Sports,Cricket Bat,Online,1647.11,6,0.131,8588.03,0.132,1133.62,0.064,8038.4
2022-08-01,2022,8,3,0,South,Electronics,Tablet,Retail Store,27597.0,5,0.075,127636.12,0.128,16337.42,0.069,118829.23
2022-08-02,2022,8,3,1,East,Electronics,Tablet,Online,34269.4,6,0.125,179914.35,0.258,46417.9,0.068,167680.17
2022-08-03,2022,8,3,2,West,Electronics,Smartphone,Retail Store,25935.72,4,0.033,100319.36,0.109,10934.81,0.009,99416.49
2022-08-03,2022,8,3,2,East,Electronics,Laptop,Wholesale,27944.49,7,0.155,165291.66,0.194,32066.58,0.005,164465.2
2022-08-04,2022,8,3,3,South,Electronics,Headphones,Online,27053.58,11,0.135,257414.81,0.182,46849.5,0.041,246860.8
2022-08-04,2022,8,3,3,East,Clothing,T-Shirt,Online,1238.7,7,0.145,7413.62,0.127,941.53,0.017,7287.59
2022-08-04,2022,8,3,3,South,Sports,Football,Online,2622.18,10,0.142,22498.3,0.342,7694.42,0.06,21148.4
2022-08-05,2022,8,3,4,South,Clothing,Jacket,Wholesale,1043.4,4,0.152,3539.21,0.101,357.46,0.023,3457.81
2022-08-05,2022,8,3,4,South,Clothing,Jacket,Wholesale,1306.37,7,0.175,7544.29,0.29,2187.84,0.067,7038.82
2022-08-05,2022,8,3,4,South,Sports,Yoga Mat,Online,2670.82,6,0.117,14150.0,0.318,4499.7,0.046,13499.1
2022-08-06,2022,8,3,5,South,Home & Kitchen,Mixer,Wholesale,4473.37,14,0.156,52857.34,0.142,7505.74,0.079,48681.61
2022-08-06,2022,8,3,5,West,Sports,Yoga Mat,Retail Store,1453.02,8,0.052,11019.7,0.132,1454.6,0.037,10611.97
2022-08-06,2022,8,3,5,West,Home & Kitchen,Curtains,Retail Store,4212.42,10,0.041,40397.11,0.224,9048.95,0.066,37730.9
2022-08-06,2022,8,3,5,West,Clothing,Shoes,Online,1502.04,11,0.108,14738.02,0.227,3345.53,0.027,14340.09
2022-08-06,2022,8,3,5,East,Groceries,Flour,Retail Store,391.24,4,0.056,1477.32,0.257,379.67,0.038,1421.18
2022-08-06,2022,8,3,5,North,Home & Kitchen,Cookware Set,Wholesale,3226.38,11,0.192,28676.07,0.332,9520.46,0.066,26783.45
2022-08-07,2022,8,3,6,North,Sports,Cricket Bat,Retail Store,1768.49,6,0.023,10366.89,0.153,1586.13,0.055,9796.71
2022-08-07,2022,8,3,6,North,Groceries,Cooking Oil,Wholesale,418.8,8,0.15,2847.84,0.249,709.11,0.073,2639.95
2022-08-08,2022,8,3,0,West,Clothing,T-Shirt,Online,1341.74,8,0.132,9317.04,0.234,2180.19,0.051,8841.87
2022-08-08,2022,8,3,0,South,Clothing,Jeans,Online,1317.42,8,0.145,9011.15,0.235,2117.62,0.07,8380.37
2022-08-09,2022,8,3,1,South,Clothing,Jeans,Retail Store,1200.48,9,0.043,10339.73,0.145,1499.26,0.036,9967.5
2022-08-09,2022,8,3,1,East,Home & Kitchen,Bedsheet,Retail Store,4114.33,8,0.021,32223.43,0.322,10375.94,0.018,31643.41
2022-08-10,2022,8,3,2,East,Sports,Yoga Mat,Online,2168.85,5,0.117,9575.47,0.257,2460.9,0.06,9000.94
2022-08-10,2022,8,3,2,West,Clothing,Jeans,Wholesale,1143.44,8,0.179,7510.11,0.298,2238.01,0.073,6961.87
2022-08-11,2022,8,3,3,East,Electronics,Headphones,Retail Store,27250.24,5,0.057,128484.88,0.131,16831.52,0.03,124630.33
2022-08-11,2022,8,3,3,South,Groceries,Pulses,Online,376.17,8,0.118,2654.26,0.328,870.6,0.001,2651.61
2022-08-11,2022,8,3,3,South,Groceries,Cooking Oil,Wholesale,363.39,8,0.191,2351.86,0.144,338.67,0.073,2180.17
2022-08-11,2022,8,3,3,North,Electronics,Camera,Wholesale,28443.28,7,0.17,165255.46,0.22,36356.2,0.074,153026.56
2022-08-11,2022,8,3,3,West,Clothing,Jeans,Wholesale,1224.89,7,0.18,7030.87,0.308,2165.51,0.053,6658.23
2022-08-12,2022,8,3,4,West,Sports,Yoga Mat,Retail Store,2660.39,13,0.051,32821.23,0.271,8894.55,0.022,32099.16
2022-08-13,2022,8,3,5,West,Clothing,Dress,Wholesale,1105.86,15,0.166,13834.31,0.236,3264.9,0.078,12755.23
2022-08-13,2022,8,3,5,North,Home & Kitchen,Curtains,Retail Store,2747.96,11,0.056,28534.82,0.151,4308.76,0.074,26423.24
2022-08-14,2022,8,3,6,South,Clothing,T-Shirt,Online,1524.75,12,0.104,16394.11,0.288,4721.5,0.069,15262.92
2022-08-14,2022,8,3,6,West,Clothing,Jeans,Retail Store,1191.92,4,0.077,4400.57,0.291,1280.57,0.077,4061.73
2022-08-15,2022,8,3,0,West,Home & Kitchen,Bedsheet,Wholesale,3101.66,7,0.166,18107.49,0.252,4563.09,0.01,17926.42
2022-08-15,2022,8,3,0,South,Home & Kitchen,Curtains,Online,4711.94,5,0.093,21368.65,0.202,4316.47,0.057,20150.64
2022-08-16,2022,8,3,1,South,Sports,Yoga Mat,Wholesale,1911.51,5,0.19,7741.62,0.322,2492.8,0.037,7455.18
2022-08-16,2022,8,3,1,North,Sports,Dumbbells,Retail Store,2460.68,11,0.035,26120.12,0.336,8776.36,0.029,25362.64
2022-08-16,2022,8,3,1,South,Electronics,Laptop,Retail Store,22895.27,6,0.066,128305.09,0.238,30536.61,0.063,120221.87
2022-08-16,2022,8,3,1,South,Clothing,Dress,Wholesale,1132.31,10,0.173,9364.2,0.103,964.51,0.014,9233.1
2022-08-17,2022,8,3,2,South,Groceries,Sugar,Retail Store,374.11,8,0.023,2924.04,0.265,774.87,0.044,2795.38
2022-08-17,2022,8,3,2,East,Home & Kitchen,Cookware Set,Wholesale,2572.93,3,0.196,6205.91,0.134,831.59,0.037,5976.29
2022-08-17,2022,8,3,2,North,Home & Kitchen,Water Purifier,Retail Store,2766.29,11,0.071,28268.72,0.119,3363.98,0.037,27222.78
2022-08-17,2022,8,3,2,North,Sports,Football,Online,2583.85,10,0.134,22376.14,0.182,4072.46,0.056,21123.08
2022-08-17,2022,8,3,2,East,Sports,Cricket Bat,Retail Store,2222.31,10,0.05,21111.94,0.298,6291.36,0.012,20858.6
2022-08-18,2022,8,3,3,East,Clothing,Jeans,Retail Store,1337.04,8,0.046,10204.29,0.265,2704.14,0.035,9847.14
2022-08-18,2022,8,3,3,North,Groceries,Rice,Retail Store,364.57,7,0.055,2411.63,0.214,516.09,0.041,2312.75
2022-08-19,2022,8,3,4,West,Clothing,T-Shirt,Retail Store,1127.79,3,0.027,3292.02,0.204,671.57,0.067,3071.45
2022-08-19,2022,8,3,4,East,Clothing,Jeans,Wholesale,1235.01,6,0.21,5853.95,0.349,2043.03,0.009,5801.26
2022-08-19,2022,8,3,4,East,Sports,Dumbbells,Online,2557.19,6,0.111,13640.05,0.302,4119.3,0.059,12835.29
2022-08-19,2022,8,3,4,North,Home & Kitchen,Curtains,Retail Store,2599.53,10,0.033,25137.46,0.107,2689.71,0.058,23679.49
2022-08-19,2022,8,3,4,North,Electronics,Laptop,Retail Store,27979.87,7,0.077,180777.94,0.306,55318.05,0.063,169388.93
2022-08-19,2022,8,3,4,South,Home & Kitchen,Water Purifier,Wholesale,3439.87,9,0.177,25479.12,0.173,4407.89,0.019,24995.02
2022-08-20,2022,8,3,5,West,Electronics,Smartphone,Retail Store,21058.46,15,0.071,293449.64,0.227,66613.07,0.05,278777.16
2022-08-20,2022,8,3,5,East,Clothing,Shoes,Wholesale,1197.87,8,0.183,7829.28,0.138,1080.44,0.015,7711.84
2022-08-20,2022,8,3,5,West,Sports,Cycle,Retail Store,2492.29,10,0.069,23203.22,0.288,6682.53,0.061,21787.82
2022-08-21,2022,8,3,6,East,Home & Kitchen,Curtains,Retail Store,3724.42,8,0.039,28633.34,0.1,2863.33,0.041,27459.37
2022-08-21,2022,8,3,6,North,Home & Kitchen,Mixer,Retail Store,4108.96,5,0.035,19825.73,0.183,3628.11,0.022,19389.56
2022-08-21,2022,8,3,6,North,Sports,Football,Wholesale,2536.95,7,0.179,14579.85,0.216,3149.25,0.042,13967.5
2022-08-21,2022,8,3,6,East,Electronics,Laptop,Online,31302.01,5,0.148,133346.56,0.106,14134.74,0.063,124945.73
2022-08-22,2022,8,3,0,South,Home & Kitchen,Mixer,Online,3528.79,10,0.091,32076.7,0.24,7698.41,0.042,30729.48
2022-08-24,2022,8,3,2,East,Home & Kitchen,Mixer,Retail Store,4809.85,7,0.039,32355.86,0.111,3591.5,0.078,29832.1
2022-08-24,2022,8,3,2,South,Electronics,Smartphone,Online,17503.97,7,0.121,107701.93,0.187,20140.26,0.03,104470.87
2022-08-26,2022,8,3,4,North,Sports,Football,Retail Store,2162.69,12,0.072,24083.72,0.204,4913.08,0.06,22638.7
2022-08-26,2022,8,3,4,East,Sports,Yoga Mat,Wholesale,2272.94,8,0.21,14364.98,0.202,2901.73,0.072,13330.7
2022-08-26,2022,8,3,4,West,Home & Kitchen,Curtains,Wholesale,4505.08,11,0.209,39198.7,0.213,8349.32,0.045,37434.76
2022-08-26,2022,8,3,4,South,Home & Kitchen,Cookware Set,Retail Store,3666.33,7,0.037,24714.73,0.165,4077.93,0.02,24220.44
2022-08-27,2022,8,3,5,North,Groceries,Cooking Oil,Online,379.7,12,0.131,3959.51,0.204,807.74,0.002,3951.59
2022-08-27,2022,8,3,5,West,Electronics,Tablet,Retail Store,23781.98,6,0.064,133559.6,0.235,31386.51,0.016,131422.65
2022-08-27,2022,8,3,5,North,Groceries,Flour,Online,318.65,7,0.137,1924.96,0.15,288.74,0.01,1905.71
2022-08-28,2022,8,3,6,South,Electronics,Laptop,Retail Store,34056.32,7,0.047,227189.71,0.112,25445.25,0.044,217193.36
2022-08-28,2022,8,3,6,South,Sports,Football,Wholesale,1432.29,7,0.175,8271.47,0.257,2125.77,0.027,8048.14
2022-08-28,2022,8,3,6,East,Electronics,Tablet,Online,21046.07,6,0.147,107713.79,0.2,21542.76,0.067,100496.97
2022-08-28,2022,8,3,6,South,Groceries,Flour,Online,269.13,8,0.122,1890.37,0.325,614.37,0.025,1843.11
2022-08-29,2022,8,3,0,East,Sports,Yoga Mat,Retail Store,2152.09,8,0.076,15908.25,0.188,2990.75,0.037,15319.64
2022-08-29,2022,8,3,0,South,Electronics,Headphones,Wholesale,21332.12,10,0.19,172790.17,0.173,29892.7,0.076,159658.12
2022-08-29,2022,8,3,0,South,Clothing,Dress,Wholesale,1562.5,6,0.187,7621.87,0.276,2103.64,0.045,7278.89
2022-08-30,2022,8,3,1,North,Sports,Yoga Mat,Online,2332.02,6,0.137,12075.2,0.339,4093.49,0.061,11338.61
2022-08-31,2022,8,3,2,South,Clothing,Dress,Online,1076.32,6,0.1,5812.13,0.143,831.13,0.015,5724.95
2022-08-31,2022,8,3,2,West,Sports,Dumbbells,Retail Store,1922.91,12,0.032,22336.52,0.286,6388.24,0.052,21175.02
2022-08-31,2022,8,3,2,North,Sports,Dumbbells,Online,1657.41,4,0.116,5860.6,0.34,1992.6,0.071,5444.5
2022-09-01,2022,9,3,3,West,Sports,Football,Retail Store,1450.49,11,0.021,15620.33,0.295,4608.0,0.068,14558.15
2022-09-01,2022,9,3,3,West,Clothing,Shoes,Wholesale,1308.81,7,0.167,7631.67,0.257,1961.34,0.047,7272.98
2022-09-02,2022,9,3,4,East,Sports,Dumbbells,Wholesale,2542.05,8,0.19,16472.48,0.161,2652.07,0.075,15237.04
2022-09-02,2022,9,3,4,East,Clothing,Dress,Retail Store,1157.79,7,0.023,7918.13,0.13,1029.36,0.046,7553.9
2022-09-03,2022,9,3,5,East,Home & Kitchen,Water Purifier,Wholesale,3863.84,8,0.187,25130.42,0.265,6659.56,0.025,24502.16
2022-09-03,2022,9,3,5,West,Home & Kitchen,Water Purifier,Online,3201.27,8,0.149,21794.25,0.139,3029.4,0.024,21271.19
2022-09-04,2022,9,3,6,South,Clothing,Jacket,Online,1514.92,15,0.096,20542.32,0.326,6696.8,0.04,19720.63
2022-09-04,2022,9,3,6,South,Clothing,Shoes,Online,1365.71,8,0.13,9505.34,0.328,3117.75,0.032,9201.17
2022-09-04,2022,9,3,6,West,Home & Kitchen,Water Purifier,Wholesale,2981.01,6,0.186,14559.25,0.224,3261.27,0.079,13409.07
2022-09-04,2022,9,3,6,West,Home & Kitchen,Mixer,Retail Store,4762.62,8,0.074,35281.49,0.231,8150.02,0.065,32988.19
2022-09-04,2022,9,3,6,East,Electronics,Laptop,Online,22025.83,10,0.099,198452.73,0.192,38102.92,0.033,191903.79
2022-09-04,2022,9,3,6,West,Clothing,Dress,Wholesale,1224.47,7,0.189,6951.32,0.218,1515.39,0.07,6464.73
2022-09-04,2022,9,3,6,West,Sports,Dumbbells,Wholesale,2410.03,8,0.193,15559.15,0.108,1680.39,0.048,14812.31
2022-09-05,2022,9,3,0,South,Sports,Cricket Bat,Retail Store,2649.7,7,0.055,17527.77,0.115,2015.69,0.024,17107.1
2022-09-05,2022,9,3,0,East,Sports,Cycle,Wholesale,1742.52,13,0.176,18665.87,0.186,3471.85,0.044,17844.57
2022-09-06,2022,9,3,1,East,Sports,Cycle,Online,2011.41,11,0.126,19337.7,0.35,6768.19,0.016,19028.3
2022-09-07,2022,9,3,2,West,Groceries,Rice,Online,331.92,6,0.095,1802.33,0.349,629.01,0.04,1730.24
2022-09-08,2022,9,3,3,South,Sports,Dumbbells,Retail Store,2552.94,9,0.065,21482.99,0.278,5972.27,0.016,21139.26
2022-09-08,2022,9,3,3,North,Sports,Dumbbells,Online,1481.41,9,0.099,12012.75,0.187,2246.38,0.066,11219.91
2022-09-08,2022,9,3,3,North,Electronics,Headphones,Wholesale,29190.54,7,0.191,165306.03,0.237,39177.53,0.056,156048.89
2022-09-08,2022,9,3,3,South,Electronics,Tablet,Retail Store,24308.03,9,0.057,206302.25,0.333,68698.65,0.059,194130.42
2022-09-08,2022,9,3,3,South,Sports,Football,Online,2668.67,8,0.098,19257.12,0.328,6316.34,0.002,19218.61
2022-09-09,2022,9,3,4,North,Electronics,Smartphone,Retail Store,22526.37,8,0.05,171200.41,0.269,46052.91,0.019,167947.6
2022-09-09,2022,9,3,4,West,Sports,Cycle,Retail Store,2015.29,10,0.053,19084.8,0.16,3053.57,0.068,17787.03
2022-09-09,2022,9,3,4,East,Home & Kitchen,Mixer,Wholesale,3234.23,9,0.172,24101.48,0.298,7182.24,0.059,22679.49
2022-09-10,2022,9,3,5,North,Sports,Cricket Bat,Retail Store,1518.71,4,0.064,5686.05,0.188,1068.98,0.024,5549.58
2022-09-10,2022,9,3,5,North,Electronics,Tablet,Retail Store,18285.02,10,0.034,176633.29,0.333,58818.89,0.079,162679.26
2022-09-10,2022,9,3,5,North,Clothing,Jeans,Online,1431.8,7,0.147,8549.28,0.327,2795.61,0.037,8232.96
2022-09-10,2022,9,3,5,West,Clothing,Dress,Online,1624.09,13,0.093,19149.65,0.263,5036.36,0.008,18996.45
2022-09-10,2022,9,3,5,West,Electronics,Laptop,Wholesale,29526.67,12,0.202,282747.39,0.335,94720.38,0.018,277657.94
2022-09-10,2022,9,3,5,North,Electronics,Camera,Retail Store,33120.77,13,0.031,417222.34,0.335,139769.48,0.025,406791.78
2022-09-11,2022,9,3,6,East,Clothing,Shoes,Retail Store,1512.18,5,0.065,7069.44,0.155,1095.76,0.009,7005.82
2022-09-11,2022,9,3,6,West,Sports,Yoga Mat,Wholesale,2088.67,10,0.187,16980.89,0.282,4788.61,0.003,16929.95
2022-09-12,2022,9,3,0,North,Sports,Yoga Mat,Wholesale,1733.46,10,0.151,14717.08,0.121,1780.77,0.017,14466.89
2022-09-12,2022,9,3,0,East,Clothing,Shoes,Online,1251.33,17,0.12,18719.9,0.259,4848.45,0.05,17783.9
2022-09-12,2022,9,3,0,South,Home & Kitchen,Mixer,Retail Store,3075.04,4,0.051,11672.85,0.296,3455.16,0.002,11649.5
2022-09-12,2022,9,3,0,East,Sports,Yoga Mat,Wholesale,2193.99,9,0.179,16211.39,0.2,3242.28,0.05,15400.82
2022-09-12,2022,9,3,0,South,Sports,Cycle,Retail Store,2378.88,7,0.021,16302.46,0.266,4336.45,0.029,15829.69
2022-09-13,2022,9,3,1,West,Electronics,Tablet,Retail Store,29172.76,10,0.039,280350.22,0.344,96440.48,0.078,258482.9
2022-09-13,2022,9,3,1,South,Groceries,Cooking Oil,Wholesale,257.16,9,0.209,1830.72,0.142,259.96,0.004,1823.4
2022-09-13,2022,9,3,1,North,Sports,Dumbbells,Online,2046.43,6,0.11,10927.94,0.299,3267.45,0.015,10764.02
2022-09-13,2022,9,3,1,South,Home & Kitchen,Bedsheet,Online,2859.71,12,0.124,30061.27,0.174,5230.66,0.017,29550.23
2022-09-13,2022,9,3,1,South,Clothing,Dress,Retail Store,948.4,7,0.076,6134.25,0.184,1128.7,0.08,5643.51
2022-09-13,2022,9,3,1,South,Sports,Cricket Bat,Retail Store,2425.28,9,0.079,20103.15,0.187,3759.29,0.034,19419.64
2022-09-14,2022,9,3,2,South,Groceries,Flour,Wholesale,352.08,11,0.189,3140.91,0.21,659.59,0.032,3040.4
2022-09-14,2022,9,3,2,North,Sports,Football,Online,2449.03,7,0.129,14931.74,0.322,4808.02,0.026,14543.51
2022-09-15,2022,9,3,3,South,Home & Kitchen,Bedsheet,Wholesale,3741.32,6,0.209,17756.3,0.198,3515.75,0.018,17436.69
2022-09-16,2022,9,3,4,North,Home & Kitchen,Bedsheet,Wholesale,2839.81,10,0.195,22860.47,0.265,6058.02,0.077,21100.21
2022-09-16,2022,9,3,4,North,Home & Kitchen,Bedsheet,Wholesale,3340.85,10,0.168,27795.87,0.145,4030.4,0.007,27601.3
2022-09-16,2022,9,3,4,North,Clothing,Jacket,Online,982.05,13,0.106,11413.39,0.314,3583.8,0.003,11379.15
2022-09-16,2022,9,3,4,South,Home & Kitchen,Bedsheet,Retail Store,3629.13,17,0.045,58918.93,0.163,9603.79,0.07,54794.6
2022-09-16,2022,9,3,4,East,Home & Kitchen,Cookware Set,Retail Store,2994.06,4,0.043,11461.26,0.347,3977.06,0.017,11266.42
2022-09-16,2022,9,3,4,West,Groceries,Rice,Wholesale,366.68,8,0.164,2452.36,0.28,686.66,0.044,2344.46
2022-09-17,2022,9,3,5,North,Sports,Yoga Mat,Online,2785.64,10,0.142,23900.79,0.122,2915.9,0.041,22920.86
2022-09-17,2022,9,3,5,South,Home & Kitchen,Water Purifier,Wholesale,2781.64,5,0.151,11808.06,0.158,1865.67,0.034,11406.59
2022-09-17,2022,9,3,5,West,Home & Kitchen,Bedsheet,Online,3588.91,7,0.115,22233.3,0.342,7603.79,0.005,22122.13
2022-09-19,2022,9,3,0,West,Groceries,Sugar,Wholesale,416.97,12,0.182,4092.98,0.322,1317.94,0.051,3884.24
2022-09-20,2022,9,3,1,West,Electronics,Camera,Retail Store,24788.01,11,0.066,254672.01,0.174,44312.93,0.006,253143.98
2022-09-20,2022,9,3,1,East,Clothing,T-Shirt,Wholesale,1055.49,8,0.165,7050.67,0.313,2206.86,0.045,6733.39
2022-09-20,2022,9,3,1,North,Sports,Cycle,Retail Store,1741.91,9,0.039,15065.78,0.277,4173.22,0.076,13920.78
2022-09-20,2022,9,3,1,South,Groceries,Cooking Oil,Retail Store,289.78,8,0.062,2174.51,0.234,508.84,0.062,2039.69
2022-09-21,2022,9,3,2,East,Clothing,Jeans,Wholesale,1335.46,6,0.207,6354.12,0.149,946.76,0.051,6030.06
2022-09-21,2022,9,3,2,South,Home & Kitchen,Cookware Set,Retail Store,3408.09,9,0.038,29507.24,0.215,6344.06,0.051,28002.37
2022-09-21,2022,9,3,2,North,Home & Kitchen,Curtains,Retail Store,3205.08,6,0.053,18211.26,0.337,6137.19,0.011,18010.94
2022-09-21,2022,9,3,2,West,Clothing,T-Shirt,Wholesale,1546.01,5,0.169,6423.67,0.115,738.72,0.019,6301.62
2022-09-22,2022,9,3,3,North,Groceries,Pulses,Retail Store,308.78,9,0.049,2642.85,0.138,364.71,0.046,2521.28
2022-09-22,2022,9,3,3,North,Clothing,Jeans,Online,1226.94,4,0.103,4402.26,0.284,1250.24,0.065,4116.11
2022-09-22,2022,9,3,3,East,Groceries,Pulses,Retail Store,286.44,13,0.045,3556.15,0.315,1120.19,0.018,3492.14
2022-09-23,2022,9,3,4,North,Clothing,Dress,Online,1631.24,6,0.148,8338.9,0.321,2676.79,0.009,8263.85
2022-09-23,2022,9,3,4,North,Home & Kitchen,Water Purifier,Online,3664.07,6,0.11,19566.13,0.323,6319.86,0.029,18998.71
2022-09-23,2022,9,3,4,West,Sports,Dumbbells,Online,2495.12,7,0.119,15387.41,0.314,4831.65,0.044,14710.36
2022-09-24,2022,9,3,5,North,Home & Kitchen,Bedsheet,Online,2521.78,7,0.092,16028.43,0.279,4471.93,0.043,15339.21
2022-09-25,2022,9,3,6,South,Home & Kitchen,Cookware Set,Wholesale,3815.56,5,0.198,15300.4,0.185,2830.57,0.031,14826.09
2022-09-25,2022,9,3,6,West,Electronics,Smartphone,Retail Store,29009.31,9,0.056,246463.1,0.102,25139.24,0.073,228471.29
2022-09-26,2022,9,3,0,South,Electronics,Laptop,Wholesale,33738.26,9,0.198,243522.76,0.172,41885.91,0.053,230616.05
2022-09-26,2022,9,3,0,West,Groceries,Sugar,Wholesale,305.6,3,0.186,746.28,0.173,129.11,0.056,704.49
2022-09-27,2022,9,3,1,South,Groceries,Sugar,Wholesale,340.94,5,0.176,1404.67,0.237,332.91,0.059,1321.79
2022-09-27,2022,9,3,1,West,Groceries,Sugar,Retail Store,344.61,4,0.034,1331.57,0.349,464.72,0.0,1331.57
2022-09-28,2022,9,3,2,South,Clothing,Jeans,Online,1194.25,10,0.148,10175.01,0.145,1475.38,0.068,9483.11
2022-09-28,2022,9,3,2,South,Clothing,Dress,Wholesale,1510.73,7,0.162,8861.94,0.198,1754.66,0.039,8516.32
2022-09-28,2022,9,3,2,West,Clothing,Shoes,Wholesale,999.55,8,0.192,6461.09,0.183,1182.38,0.054,6112.19
2022-09-28,2022,9,3,2,South,Groceries,Rice,Retail Store,257.17,8,0.049,1956.55,0.185,361.96,0.059,1841.11
2022-09-29,2022,9,3,3,East,Clothing,T-Shirt,Online,1474.87,7,0.099,9302.01,0.309,2874.32,0.041,8920.63
2022-09-29,2022,9,3,3,East,Electronics,Camera,Retail Store,32056.24,5,0.025,156274.17,0.336,52508.12,0.029,151742.22
2022-09-29,2022,9,3,3,North,Home & Kitchen,Water Purifier,Wholesale,3257.77,9,0.167,24423.5,0.305,7449.17,0.023,23861.76
2022-10-01,2022,10,4,5,West,Clothing,Shoes,Retail Store,1307.7,14,0.054,17319.18,0.33,5715.33,0.004,17249.9
2022-10-01,2022,10,4,5,South,Clothing,Dress,Retail Store,1411.99,8,0.079,10403.54,0.189,1966.27,0.009,10309.91
2022-10-01,2022,10,4,5,East,Clothing,Dress,Wholesale,978.8,9,0.18,7223.54,0.225,1625.3,0.057,6811.8
2022-10-01,2022,10,4,5,West,Groceries,Sugar,Wholesale,277.74,13,0.208,2859.61,0.193,551.9,0.03,2773.82
2022-10-01,2022,10,4,5,West,Groceries,Sugar,Wholesale,340.23,10,0.169,2827.31,0.303,856.67,0.055,2671.81
2022-10-02,2022,10,4,6,North,Groceries,Pulses,Online,359.93,11,0.131,3440.57,0.34,1169.79,0.051,3265.1
2022-10-02,2022,10,4,6,East,Home & Kitchen,Water Purifier,Wholesale,4255.78,7,0.187,24219.64,0.158,3826.7,0.038,23299.29
2022-10-02,2022,10,4,6,West,Sports,Cricket Bat,Wholesale,1707.67,7,0.193,9646.63,0.196,1890.74,0.073,8942.43
2022-10-02,2022,10,4,6,North,Sports,Yoga Mat,Wholesale,1689.02,5,0.156,7127.66,0.237,1689.26,0.047,6792.66
2022-10-03,2022,10,4,0,North,Electronics,Headphones,Online,33511.31,11,0.118,325126.73,0.16,52020.28,0.055,307244.76
2022-10-03,2022,10,4,0,South,Clothing,Dress,Wholesale,1109.64,6,0.171,5519.35,0.179,987.96,0.039,5304.1
2022-10-03,2022,10,4,0,East,Groceries,Sugar,Online,280.32,6,0.148,1433.0,0.234,335.32,0.001,1431.57
2022-10-03,2022,10,4,0,North,Electronics,Laptop,Wholesale,22251.64,7,0.161,130683.88,0.246,32148.23,0.033,126371.31
2022-10-04,2022,10,4,1,West,Sports,Cricket Bat,Retail Store,1814.48,12,0.048,20728.62,0.149,3088.56,0.007,20583.52
2022-10-04,2022,10,4,1,North,Clothing,Dress,Retail Store,1137.03,8,0.042,8714.2,0.35,3049.97,0.062,8173.92
2022-10-04,2022,10,4,1,West,Sports,Cricket Bat,Retail Store,2184.53,19,0.049,39472.27,0.241,9512.82,0.048,37577.6
2022-10-04,2022,10,4,1,South,Clothing,Dress,Retail Store,998.77,6,0.06,5633.06,0.28,1577.26,0.02,5520.4
2022-10-04,2022,10,4,1,South,Home & Kitchen,Curtains,Retail Store,4704.64,14,0.022,64415.93,0.214,13785.01,0.012,63642.94
2022-10-04,2022,10,4,1,East,Home & Kitchen,Bedsheet,Retail Store,2825.63,8,0.045,21587.81,0.277,5979.82,0.041,20702.71
2022-10-04,2022,10,4,1,East,Clothing,Jeans,Online,1179.82,12,0.091,12869.48,0.266,3423.28,0.026,12534.87
2022-10-04,2022,10,4,1,East,Clothing,Dress,Wholesale,864.28,15,0.175,10695.46,0.242,2588.3,0.071,9936.08
2022-10-04,2022,10,4,1,West,Sports,Dumbbells,Wholesale,2184.97,7,0.186,12449.96,0.273,3398.84,0.031,12064.01
2022-10-05,2022,10,4,2,East,Electronics,Tablet,Wholesale,26325.86,17,0.189,362954.63,0.178,64605.92,0.015,357510.31
2022-10-05,2022,10,4,2,East,Home & Kitchen,Cookware Set,Online,3648.6,4,0.091,13266.31,0.211,2799.19,0.014,13080.58
2022-10-05,2022,10,4,2,East,Groceries,Flour,Wholesale,261.41,7,0.188,1485.85,0.118,175.33,0.015,1463.56
2022-10-05,2022,10,4,2,South,Home & Kitchen,Water Purifier,Retail Store,3503.85,10,0.075,32410.61,0.258,8361.94,0.058,30530.79
2022-10-05,2022,10,4,2,East,Clothing,Shoes,Retail Store,1653.68,9,0.03,14436.63,0.102,1472.54,0.019,14162.33
2022-10-06,2022,10,4,3,South,Groceries,Sugar,Online,282.73,8,0.115,2001.73,0.329,658.57,0.029,1943.68
